Enrollment_Id,Name,PointsAwarded,PointsPossible
767,A2 Individual,20.00,20.00
767,A3 Final Score,86.70,100.00
767,A3 Individual,19.00,20.00
767,Attendance Quiz 1,1.00,1.00
767,Attendance Quiz 10,1.00,1.00
767,Attendance Quiz 2,1.00,1.00
767,Attendance Quiz 3,1.00,1.00
767,Attendance Quiz 4,1.00,1.00
767,Attendance Quiz 5,1.00,1.00
767,Attendance Quiz 6,1.00,1.00
767,Attendance Quiz 7,1.00,1.00
767,Attendance Quiz 8,1.00,1.00
767,Attendance Quiz 9,1.00,1.00
767,Exam 1,80.00,100.00
767,Exam 2,78.00,90.00
767,Extra Credit,2.00,8.00
767,Final Quiz Average (replaces individual quiz grades),91.93,100.00
767,Quiz 1,10.00,13.00
767,Quiz 2,10.00,15.00
767,Quiz 3,9.00,15.00
767,Quiz 4,1.00,1.00
767,Quiz 5,1.00,1.00
767,Quiz 6,15.00,20.00
767,Quiz 7,18.00,20.00
767,Quiz 8,14.00,20.00
767,Quiz 9,1.00,1.00
768,A1 Final Score,81.75,100.00
768,A2 Final Score,86.82,100.00
768,A2 Individual,20.00,20.00
768,A3 Final Score,89.84,100.00
768,A3 Individual,20.00,20.00
768,Attendance Quiz 1,1.00,1.00
768,Attendance Quiz 10,0.00,1.00
768,Attendance Quiz 2,1.00,1.00
768,Attendance Quiz 3,1.00,1.00
768,Attendance Quiz 4,1.00,1.00
768,Attendance Quiz 5,1.00,1.00
768,Attendance Quiz 6,1.00,1.00
768,Attendance Quiz 7,1.00,1.00
768,Attendance Quiz 8,1.00,1.00
768,Attendance Quiz 9,1.00,1.00
768,Exam 1,60.00,100.00
768,Exam 2,92.00,90.00
768,Extra Credit,1.00,8.00
768,Final Quiz Average (replaces individual quiz grades),75.74,100.00
768,Quiz 1,8.00,13.00
768,Quiz 2,7.00,15.00
768,Quiz 3,13.00,15.00
768,Quiz 4,0.00,1.00
768,Quiz 5,1.00,1.00
768,Quiz 6,13.00,20.00
768,Quiz 7,15.00,20.00
768,Quiz 8,16.00,20.00
768,Quiz 9,1.00,1.00
769,A1 Final Score,92.80,100.00
769,A2 Final Score,88.10,100.00
769,A2 Individual,20.00,20.00
769,A3 Final Score,94.60,100.00
769,A3 Individual,20.00,20.00
769,Attendance Quiz 1,0.00,1.00
769,Attendance Quiz 10,1.00,1.00
769,Attendance Quiz 2,1.00,1.00
769,Attendance Quiz 3,1.00,1.00
769,Attendance Quiz 4,1.00,1.00
769,Attendance Quiz 5,1.00,1.00
769,Attendance Quiz 6,1.00,1.00
769,Attendance Quiz 7,1.00,1.00
769,Attendance Quiz 8,1.00,1.00
769,Attendance Quiz 9,1.00,1.00
769,Exam 1,82.22,100.00
769,Exam 2,80.00,90.00
769,Extra Credit,1.00,8.00
769,Final Quiz Average (replaces individual quiz grades),88.56,100.00
769,Quiz 1,11.00,13.00
769,Quiz 2,11.00,15.00
769,Quiz 3,11.00,15.00
769,Quiz 4,1.00,1.00
769,Quiz 5,1.00,1.00
769,Quiz 6,15.00,20.00
769,Quiz 7,17.00,20.00
769,Quiz 8,16.00,20.00
769,Quiz 9,1.00,1.00
770,A1 Final Score,84.20,100.00
770,A2 Final Score,38.18,100.00
770,A2 Individual,0.00,20.00
770,A3 Final Score,42.59,100.00
770,A3 Individual,10.00,20.00
770,Attendance Quiz 1,0.00,1.00
770,Attendance Quiz 10,0.00,1.00
770,Attendance Quiz 2,0.00,1.00
770,Attendance Quiz 3,1.00,1.00
770,Attendance Quiz 4,1.00,1.00
770,Attendance Quiz 5,1.00,1.00
770,Attendance Quiz 6,1.00,1.00
770,Attendance Quiz 7,1.00,1.00
770,Attendance Quiz 8,0.00,1.00
770,Attendance Quiz 9,0.00,1.00
770,Exam 1,57.78,100.00
770,Exam 2,72.00,90.00
770,Extra Credit,3.00,8.00
770,Final Quiz Average (replaces individual quiz grades),43.33,100.00
770,Quiz 1,0.00,13.00
770,Quiz 2,4.00,15.00
770,Quiz 3,12.00,15.00
770,Quiz 4,1.00,1.00
770,Quiz 5,1.00,1.00
770,Quiz 6,12.00,20.00
770,Quiz 7,0.00,20.00
770,Quiz 8,0.00,20.00
770,Quiz 9,0.00,1.00
771,A1 Final Score,82.39,100.00
771,A2 Final Score,33.80,100.00
771,A2 Individual,0.00,20.00
771,A3 Final Score,60.86,100.00
771,A3 Individual,0.00,20.00
771,Attendance Quiz 1,0.00,1.00
771,Attendance Quiz 10,0.00,1.00
771,Attendance Quiz 2,0.00,1.00
771,Attendance Quiz 3,1.00,1.00
771,Attendance Quiz 4,0.00,1.00
771,Attendance Quiz 5,0.00,1.00
771,Attendance Quiz 6,1.00,1.00
771,Attendance Quiz 7,1.00,1.00
771,Attendance Quiz 8,1.00,1.00
771,Attendance Quiz 9,1.00,1.00
771,Exam 1,72.50,100.00
771,Exam 2,80.00,90.00
771,Extra Credit,8.00,8.00
771,Final Quiz Average (replaces individual quiz grades),61.65,100.00
771,Quiz 1,11.00,13.00
771,Quiz 2,7.00,15.00
771,Quiz 3,13.00,15.00
771,Quiz 4,1.00,1.00
771,Quiz 5,1.00,1.00
771,Quiz 6,15.00,20.00
771,Quiz 7,14.00,20.00
771,Quiz 8,14.00,20.00
771,Quiz 9,0.00,1.00
772,A1 Final Score,76.88,100.00
772,A2 Final Score,91.47,100.00
772,A3 Final Score,90.30,100.00
772,Attendance Quiz 1,1.00,1.00
772,Attendance Quiz 10,1.00,1.00
772,Attendance Quiz 2,1.00,1.00
772,Attendance Quiz 3,0.00,1.00
772,Attendance Quiz 4,1.00,1.00
772,Attendance Quiz 5,1.00,1.00
772,Attendance Quiz 6,1.00,1.00
772,Attendance Quiz 7,1.00,1.00
772,Attendance Quiz 8,1.00,1.00
772,Attendance Quiz 9,1.00,1.00
772,Exam 1,46.00,90.00
772,Exam 2,78.00,90.00
772,Extra Credit,0.00,8.00
772,Quiz 1,10.00,13.00
772,Quiz 10,1.00,1.00
772,Quiz 2,8.00,15.00
772,Quiz 3,11.00,15.00
772,Quiz 4,0.00,20.00
772,Quiz 5,17.00,20.00
772,Quiz 6,15.00,20.00
772,Quiz 7,1.00,1.00
772,Quiz 8,1.00,1.00
772,Quiz 9,1.00,1.00
773,A1 Final Score,85.51,100.00
773,A2 Final Score,93.67,100.00
773,A3 Final Score,94.80,100.00
773,Attendance Quiz 1,1.00,1.00
773,Attendance Quiz 10,1.00,1.00
773,Attendance Quiz 2,1.00,1.00
773,Attendance Quiz 3,0.00,1.00
773,Attendance Quiz 4,1.00,1.00
773,Attendance Quiz 5,1.00,1.00
773,Attendance Quiz 6,1.00,1.00
773,Attendance Quiz 7,1.00,1.00
773,Attendance Quiz 8,1.00,1.00
773,Attendance Quiz 9,1.00,1.00
773,Exam 1,68.00,90.00
773,Exam 2,76.00,90.00
773,Extra Credit,0.00,8.00
773,Quiz 1,11.00,13.00
773,Quiz 10,1.00,1.00
773,Quiz 2,7.00,15.00
773,Quiz 3,12.00,15.00
773,Quiz 4,15.00,20.00
773,Quiz 5,13.00,20.00
773,Quiz 6,15.00,20.00
773,Quiz 7,1.00,1.00
773,Quiz 8,1.00,1.00
773,Quiz 9,1.00,1.00
774,A1 Final Score,72.25,100.00
774,A2 Final Score,91.72,100.00
774,A3 Final Score,95.40,100.00
774,Attendance Quiz 1,1.00,1.00
774,Attendance Quiz 10,1.00,1.00
774,Attendance Quiz 2,1.00,1.00
774,Attendance Quiz 3,1.00,1.00
774,Attendance Quiz 4,1.00,1.00
774,Attendance Quiz 5,1.00,1.00
774,Attendance Quiz 6,1.00,1.00
774,Attendance Quiz 7,1.00,1.00
774,Attendance Quiz 8,1.00,1.00
774,Attendance Quiz 9,1.00,1.00
774,Exam 1,64.00,90.00
774,Exam 2,66.00,90.00
774,Extra Credit,1.00,8.00
774,Quiz 1,9.00,13.00
774,Quiz 10,1.00,1.00
774,Quiz 2,8.00,15.00
774,Quiz 3,10.00,15.00
774,Quiz 4,14.00,20.00
774,Quiz 5,13.00,20.00
774,Quiz 6,14.00,20.00
774,Quiz 7,0.00,1.00
774,Quiz 8,1.00,1.00
774,Quiz 9,1.00,1.00
775,A1 Final Score,83.75,100.00
775,A2 Final Score,64.15,100.00
775,A3 Final Score,94.30,100.00
775,Attendance Quiz 1,1.00,1.00
775,Attendance Quiz 10,1.00,1.00
775,Attendance Quiz 2,1.00,1.00
775,Attendance Quiz 3,1.00,1.00
775,Attendance Quiz 4,0.00,1.00
775,Attendance Quiz 5,1.00,1.00
775,Attendance Quiz 6,1.00,1.00
775,Attendance Quiz 7,1.00,1.00
775,Attendance Quiz 8,1.00,1.00
775,Attendance Quiz 9,0.00,1.00
775,Exam 1,72.00,90.00
775,Exam 2,82.00,90.00
775,Extra Credit,0.00,8.00
775,Quiz 1,9.00,13.00
775,Quiz 10,1.00,1.00
775,Quiz 2,8.00,15.00
775,Quiz 3,13.00,15.00
775,Quiz 4,15.00,20.00
775,Quiz 5,0.00,20.00
775,Quiz 6,0.00,20.00
775,Quiz 7,0.00,1.00
775,Quiz 8,1.00,1.00
775,Quiz 9,1.00,1.00
776,A1 Final Score,85.00,100.00
776,A2 Final Score,64.45,100.00
776,A3 Final Score,94.30,100.00
776,Attendance Quiz 1,0.00,1.00
776,Attendance Quiz 10,1.00,1.00
776,Attendance Quiz 2,1.00,1.00
776,Attendance Quiz 3,1.00,1.00
776,Attendance Quiz 4,1.00,1.00
776,Attendance Quiz 5,1.00,1.00
776,Attendance Quiz 6,1.00,1.00
776,Attendance Quiz 7,1.00,1.00
776,Attendance Quiz 8,1.00,1.00
776,Attendance Quiz 9,1.00,1.00
776,Exam 1,66.00,90.00
776,Exam 2,68.00,90.00
776,Extra Credit,1.00,8.00
776,Quiz 1,11.00,13.00
776,Quiz 10,1.00,1.00
776,Quiz 2,8.00,15.00
776,Quiz 3,0.00,15.00
776,Quiz 4,16.00,20.00
776,Quiz 5,14.00,20.00
776,Quiz 6,16.00,20.00
776,Quiz 7,1.00,1.00
776,Quiz 8,0.00,1.00
776,Quiz 9,1.00,1.00
777,A1 Final Score,67.52,100.00
777,A2 Final Score,70.28,100.00
777,A3 Final Score,92.90,100.00
777,Attendance Quiz 1,1.00,1.00
777,Attendance Quiz 10,1.00,1.00
777,Attendance Quiz 2,1.00,1.00
777,Attendance Quiz 3,1.00,1.00
777,Attendance Quiz 4,1.00,1.00
777,Attendance Quiz 5,1.00,1.00
777,Attendance Quiz 6,1.00,1.00
777,Attendance Quiz 7,0.00,1.00
777,Attendance Quiz 8,1.00,1.00
777,Attendance Quiz 9,1.00,1.00
777,Exam 1,68.00,90.00
777,Exam 2,92.00,90.00
777,Extra Credit,8.00,8.00
777,Quiz 1,11.00,13.00
777,Quiz 10,1.00,1.00
777,Quiz 2,6.00,15.00
777,Quiz 3,14.00,15.00
777,Quiz 4,15.00,20.00
777,Quiz 5,17.00,20.00
777,Quiz 6,16.00,20.00
777,Quiz 7,1.00,1.00
777,Quiz 8,1.00,1.00
777,Quiz 9,1.00,1.00
778,A1 Final Score,78.00,100.00
778,A2 Final Score,78.00,100.00
778,A3 Final Score,95.40,100.00
778,Attendance Quiz 1,1.00,1.00
778,Attendance Quiz 10,1.00,1.00
778,Attendance Quiz 2,1.00,1.00
778,Attendance Quiz 3,1.00,1.00
778,Attendance Quiz 4,1.00,1.00
778,Attendance Quiz 5,1.00,1.00
778,Attendance Quiz 6,1.00,1.00
778,Attendance Quiz 7,0.00,1.00
778,Attendance Quiz 8,1.00,1.00
778,Attendance Quiz 9,1.00,1.00
778,Exam 1,58.00,90.00
778,Exam 2,68.00,90.00
778,Extra Credit,0.00,8.00
778,Quiz 1,0.00,13.00
778,Quiz 10,0.00,1.00
778,Quiz 2,9.00,15.00
778,Quiz 3,12.00,15.00
778,Quiz 4,13.00,20.00
778,Quiz 5,0.00,20.00
778,Quiz 6,14.00,20.00
778,Quiz 7,1.00,1.00
778,Quiz 8,1.00,1.00
778,Quiz 9,1.00,1.00
779,A1 Final Score,84.11,100.00
779,A2 Final Score,93.17,100.00
779,A3 Final Score,93.90,100.00
779,Attendance Quiz 1,1.00,1.00
779,Attendance Quiz 10,1.00,1.00
779,Attendance Quiz 2,1.00,1.00
779,Attendance Quiz 3,1.00,1.00
779,Attendance Quiz 4,1.00,1.00
779,Attendance Quiz 5,1.00,1.00
779,Attendance Quiz 6,1.00,1.00
779,Attendance Quiz 7,1.00,1.00
779,Attendance Quiz 8,1.00,1.00
779,Attendance Quiz 9,1.00,1.00
779,Exam 1,54.00,90.00
779,Exam 2,68.00,90.00
779,Extra Credit,0.00,8.00
779,Quiz 1,8.00,13.00
779,Quiz 10,1.00,1.00
779,Quiz 2,8.00,15.00
779,Quiz 3,12.00,15.00
779,Quiz 4,16.00,20.00
779,Quiz 5,0.00,20.00
779,Quiz 6,18.00,20.00
779,Quiz 7,0.00,1.00
779,Quiz 8,0.00,1.00
779,Quiz 9,1.00,1.00
780,A1 Final Score,46.79,100.00
780,A2 Final Score,82.72,100.00
780,A3 Final Score,92.30,100.00
780,Attendance Quiz 1,1.00,1.00
780,Attendance Quiz 10,1.00,1.00
780,Attendance Quiz 2,1.00,1.00
780,Attendance Quiz 3,1.00,1.00
780,Attendance Quiz 4,1.00,1.00
780,Attendance Quiz 5,1.00,1.00
780,Attendance Quiz 6,0.00,1.00
780,Attendance Quiz 7,0.00,1.00
780,Attendance Quiz 8,0.00,1.00
780,Attendance Quiz 9,0.00,1.00
780,Exam 1,66.00,90.00
780,Exam 2,68.00,90.00
780,Extra Credit,0.00,8.00
780,Quiz 1,10.00,13.00
780,Quiz 10,1.00,1.00
780,Quiz 2,0.00,15.00
780,Quiz 3,12.00,15.00
780,Quiz 4,15.00,20.00
780,Quiz 5,0.00,20.00
780,Quiz 6,0.00,20.00
780,Quiz 7,0.00,1.00
780,Quiz 8,0.00,1.00
780,Quiz 9,1.00,1.00
781,A1 Final Score,86.88,100.00
781,A2 Final Score,91.13,100.00
781,A3 Final Score,90.90,100.00
781,Attendance Quiz 1,1.00,1.00
781,Attendance Quiz 10,1.00,1.00
781,Attendance Quiz 2,1.00,1.00
781,Attendance Quiz 3,1.00,1.00
781,Attendance Quiz 4,1.00,1.00
781,Attendance Quiz 5,1.00,1.00
781,Attendance Quiz 6,1.00,1.00
781,Attendance Quiz 7,1.00,1.00
781,Attendance Quiz 8,1.00,1.00
781,Attendance Quiz 9,1.00,1.00
781,Exam 1,62.00,90.00
781,Exam 2,78.00,90.00
781,Extra Credit,1.00,8.00
781,Quiz 1,9.00,13.00
781,Quiz 10,1.00,1.00
781,Quiz 2,11.00,15.00
781,Quiz 3,12.00,15.00
781,Quiz 4,16.00,20.00
781,Quiz 5,15.00,20.00
781,Quiz 6,0.00,20.00
781,Quiz 7,1.00,1.00
781,Quiz 8,1.00,1.00
781,Quiz 9,1.00,1.00
782,A1 Final Score,88.75,100.00
782,A2 Final Score,96.10,100.00
782,A3 Final Score,92.25,100.00
782,Attendance Quiz 1,1.00,1.00
782,Attendance Quiz 10,1.00,1.00
782,Attendance Quiz 2,1.00,1.00
782,Attendance Quiz 3,1.00,1.00
782,Attendance Quiz 4,1.00,1.00
782,Attendance Quiz 5,1.00,1.00
782,Attendance Quiz 6,0.00,1.00
782,Attendance Quiz 7,1.00,1.00
782,Attendance Quiz 8,1.00,1.00
782,Attendance Quiz 9,1.00,1.00
782,Exam 1,62.00,90.00
782,Exam 2,82.00,90.00
782,Extra Credit,3.00,8.00
782,Quiz 1,11.00,13.00
782,Quiz 10,1.00,1.00
782,Quiz 2,12.00,15.00
782,Quiz 3,10.00,15.00
782,Quiz 4,16.00,20.00
782,Quiz 5,18.00,20.00
782,Quiz 6,18.00,20.00
782,Quiz 7,1.00,1.00
782,Quiz 8,1.00,1.00
782,Quiz 9,1.00,1.00
783,A1 Final Score,85.65,100.00
783,A2 Final Score,93.50,100.00
783,A3 Final Score,86.10,100.00
783,Attendance Quiz 1,1.00,1.00
783,Attendance Quiz 10,1.00,1.00
783,Attendance Quiz 2,1.00,1.00
783,Attendance Quiz 3,1.00,1.00
783,Attendance Quiz 4,1.00,1.00
783,Attendance Quiz 5,1.00,1.00
783,Attendance Quiz 6,1.00,1.00
783,Attendance Quiz 7,1.00,1.00
783,Attendance Quiz 8,0.00,1.00
783,Attendance Quiz 9,1.00,1.00
783,Exam 1,66.00,90.00
783,Exam 2,80.00,90.00
783,Extra Credit,0.00,8.00
783,Quiz 1,11.00,13.00
783,Quiz 10,1.00,1.00
783,Quiz 2,8.00,15.00
783,Quiz 3,13.00,15.00
783,Quiz 4,16.00,20.00
783,Quiz 5,17.00,20.00
783,Quiz 6,19.00,20.00
783,Quiz 7,1.00,1.00
783,Quiz 8,1.00,1.00
783,Quiz 9,1.00,1.00
784,A1 Final Score,75.25,100.00
784,A2 Final Score,94.00,100.00
784,A3 Final Score,95.40,100.00
784,Attendance Quiz 1,1.00,1.00
784,Attendance Quiz 10,0.00,1.00
784,Attendance Quiz 2,1.00,1.00
784,Attendance Quiz 3,1.00,1.00
784,Attendance Quiz 4,1.00,1.00
784,Attendance Quiz 5,1.00,1.00
784,Attendance Quiz 6,1.00,1.00
784,Attendance Quiz 7,1.00,1.00
784,Attendance Quiz 8,1.00,1.00
784,Attendance Quiz 9,1.00,1.00
784,Exam 1,70.00,90.00
784,Exam 2,86.00,90.00
784,Extra Credit,3.00,8.00
784,Quiz 1,12.00,13.00
784,Quiz 10,1.00,1.00
784,Quiz 2,10.00,15.00
784,Quiz 3,15.00,15.00
784,Quiz 4,13.00,20.00
784,Quiz 5,0.00,20.00
784,Quiz 6,16.00,20.00
784,Quiz 7,1.00,1.00
784,Quiz 8,1.00,1.00
784,Quiz 9,1.00,1.00
785,A1 Final Score,87.25,100.00
785,A2 Final Score,95.90,100.00
785,A3 Final Score,93.60,100.00
785,Attendance Quiz 1,1.00,1.00
785,Attendance Quiz 10,1.00,1.00
785,Attendance Quiz 2,1.00,1.00
785,Attendance Quiz 3,1.00,1.00
785,Attendance Quiz 4,1.00,1.00
785,Attendance Quiz 5,1.00,1.00
785,Attendance Quiz 6,1.00,1.00
785,Attendance Quiz 7,1.00,1.00
785,Attendance Quiz 8,1.00,1.00
785,Attendance Quiz 9,1.00,1.00
785,Exam 1,64.00,90.00
785,Exam 2,68.00,90.00
785,Extra Credit,2.00,8.00
785,Quiz 1,10.00,13.00
785,Quiz 10,1.00,1.00
785,Quiz 2,15.00,15.00
785,Quiz 3,12.00,15.00
785,Quiz 4,15.00,20.00
785,Quiz 5,16.00,20.00
785,Quiz 6,0.00,20.00
785,Quiz 7,1.00,1.00
785,Quiz 8,1.00,1.00
785,Quiz 9,0.00,1.00
786,A1 Final Score,79.04,100.00
786,A2 Final Score,95.09,100.00
786,A3 Final Score,87.95,100.00
786,Attendance Quiz 1,1.00,1.00
786,Attendance Quiz 10,1.00,1.00
786,Attendance Quiz 2,1.00,1.00
786,Attendance Quiz 3,1.00,1.00
786,Attendance Quiz 4,1.00,1.00
786,Attendance Quiz 5,1.00,1.00
786,Attendance Quiz 6,1.00,1.00
786,Attendance Quiz 7,1.00,1.00
786,Attendance Quiz 8,1.00,1.00
786,Attendance Quiz 9,1.00,1.00
786,Exam 1,66.00,90.00
786,Exam 2,72.00,90.00
786,Extra Credit,8.00,8.00
786,Quiz 1,9.00,13.00
786,Quiz 10,0.00,1.00
786,Quiz 2,11.00,15.00
786,Quiz 3,9.00,15.00
786,Quiz 4,15.00,20.00
786,Quiz 5,15.00,20.00
786,Quiz 6,14.00,20.00
786,Quiz 7,1.00,1.00
786,Quiz 8,1.00,1.00
786,Quiz 9,1.00,1.00
787,A1 Final Score,80.50,100.00
787,A2 Final Score,76.03,100.00
787,A3 Final Score,90.40,100.00
787,Attendance Quiz 1,1.00,1.00
787,Attendance Quiz 10,1.00,1.00
787,Attendance Quiz 2,0.00,1.00
787,Attendance Quiz 3,1.00,1.00
787,Attendance Quiz 4,1.00,1.00
787,Attendance Quiz 5,1.00,1.00
787,Attendance Quiz 6,1.00,1.00
787,Attendance Quiz 7,1.00,1.00
787,Attendance Quiz 8,1.00,1.00
787,Attendance Quiz 9,1.00,1.00
787,Exam 1,72.00,90.00
787,Exam 2,80.00,90.00
787,Extra Credit,5.00,8.00
787,Quiz 1,10.00,13.00
787,Quiz 10,1.00,1.00
787,Quiz 2,6.00,15.00
787,Quiz 3,9.00,15.00
787,Quiz 4,17.00,20.00
787,Quiz 5,14.00,20.00
787,Quiz 6,8.00,20.00
787,Quiz 7,1.00,1.00
787,Quiz 8,1.00,1.00
787,Quiz 9,1.00,1.00
788,A1 Final Score,73.09,100.00
788,A2 Final Score,89.18,100.00
788,A3 Final Score,97.90,100.00
788,Attendance Quiz 1,0.00,1.00
788,Attendance Quiz 10,1.00,1.00
788,Attendance Quiz 2,1.00,1.00
788,Attendance Quiz 3,1.00,1.00
788,Attendance Quiz 4,1.00,1.00
788,Attendance Quiz 5,1.00,1.00
788,Attendance Quiz 6,1.00,1.00
788,Attendance Quiz 7,0.00,1.00
788,Attendance Quiz 8,0.00,1.00
788,Attendance Quiz 9,1.00,1.00
788,Exam 1,64.00,90.00
788,Exam 2,64.00,90.00
788,Extra Credit,5.00,8.00
788,Quiz 1,7.00,13.00
788,Quiz 10,1.00,1.00
788,Quiz 2,9.00,15.00
788,Quiz 3,11.00,15.00
788,Quiz 4,0.00,20.00
788,Quiz 5,0.00,20.00
788,Quiz 6,0.00,20.00
788,Quiz 7,1.00,1.00
788,Quiz 8,0.00,1.00
788,Quiz 9,1.00,1.00
789,A1 Final Score,80.73,100.00
789,A2 Final Score,96.10,100.00
789,A3 Final Score,77.25,100.00
789,Attendance Quiz 1,1.00,1.00
789,Attendance Quiz 10,1.00,1.00
789,Attendance Quiz 2,0.00,1.00
789,Attendance Quiz 3,1.00,1.00
789,Attendance Quiz 4,1.00,1.00
789,Attendance Quiz 5,1.00,1.00
789,Attendance Quiz 6,0.00,1.00
789,Attendance Quiz 7,0.00,1.00
789,Attendance Quiz 8,1.00,1.00
789,Attendance Quiz 9,1.00,1.00
789,Exam 1,66.00,90.00
789,Exam 2,80.00,90.00
789,Extra Credit,2.00,8.00
789,Quiz 1,0.00,13.00
789,Quiz 10,1.00,1.00
789,Quiz 2,0.00,15.00
789,Quiz 3,10.00,15.00
789,Quiz 4,0.00,20.00
789,Quiz 5,16.00,20.00
789,Quiz 6,0.00,20.00
789,Quiz 7,1.00,1.00
789,Quiz 8,0.00,1.00
789,Quiz 9,1.00,1.00
790,A1 Final Score,85.12,100.00
790,A2 Final Score,94.42,100.00
790,A3 Final Score,91.65,100.00
790,Attendance Quiz 1,0.00,1.00
790,Attendance Quiz 10,0.00,1.00
790,Attendance Quiz 2,1.00,1.00
790,Attendance Quiz 3,0.00,1.00
790,Attendance Quiz 4,1.00,1.00
790,Attendance Quiz 5,1.00,1.00
790,Attendance Quiz 6,1.00,1.00
790,Attendance Quiz 7,0.00,1.00
790,Attendance Quiz 8,0.00,1.00
790,Attendance Quiz 9,1.00,1.00
790,Exam 1,54.00,90.00
790,Exam 2,46.00,90.00
790,Extra Credit,2.00,8.00
790,Quiz 1,11.00,13.00
790,Quiz 10,0.00,1.00
790,Quiz 2,9.00,15.00
790,Quiz 3,10.00,15.00
790,Quiz 4,0.00,20.00
790,Quiz 5,0.00,20.00
790,Quiz 6,0.00,20.00
790,Quiz 7,1.00,1.00
790,Quiz 8,0.00,1.00
790,Quiz 9,1.00,1.00
791,A1 Final Score,55.53,100.00
791,A2 Final Score,33.18,100.00
791,A3 Final Score,78.60,100.00
791,Attendance Quiz 1,0.00,1.00
791,Attendance Quiz 10,0.00,1.00
791,Attendance Quiz 2,0.00,1.00
791,Attendance Quiz 3,1.00,1.00
791,Attendance Quiz 4,1.00,1.00
791,Attendance Quiz 5,1.00,1.00
791,Attendance Quiz 6,1.00,1.00
791,Attendance Quiz 7,0.00,1.00
791,Attendance Quiz 8,0.00,1.00
791,Attendance Quiz 9,0.00,1.00
791,Exam 1,0.00,90.00
791,Exam 2,0.00,90.00
791,Extra Credit,0.00,8.00
791,Quiz 1,0.00,13.00
791,Quiz 10,1.00,1.00
791,Quiz 2,0.00,15.00
791,Quiz 3,0.00,15.00
791,Quiz 4,15.00,20.00
791,Quiz 5,0.00,20.00
791,Quiz 6,0.00,20.00
791,Quiz 7,0.00,1.00
791,Quiz 8,0.00,1.00
791,Quiz 9,0.00,1.00
792,A1 Final Score,85.07,100.00
792,A2 Final Score,91.13,100.00
792,A3 Final Score,90.90,100.00
792,Attendance Quiz 1,1.00,1.00
792,Attendance Quiz 10,1.00,1.00
792,Attendance Quiz 2,0.00,1.00
792,Attendance Quiz 3,1.00,1.00
792,Attendance Quiz 4,1.00,1.00
792,Attendance Quiz 5,1.00,1.00
792,Attendance Quiz 6,1.00,1.00
792,Attendance Quiz 7,1.00,1.00
792,Attendance Quiz 8,1.00,1.00
792,Attendance Quiz 9,1.00,1.00
792,Exam 1,58.00,90.00
792,Exam 2,76.00,90.00
792,Extra Credit,1.00,8.00
792,Quiz 1,6.00,13.00
792,Quiz 10,1.00,1.00
792,Quiz 2,0.00,15.00
792,Quiz 3,10.00,15.00
792,Quiz 4,12.00,20.00
792,Quiz 5,14.00,20.00
792,Quiz 6,0.00,20.00
792,Quiz 7,1.00,1.00
792,Quiz 8,1.00,1.00
792,Quiz 9,1.00,1.00
793,A1 Final Score,80.50,100.00
793,A2 Final Score,74.15,100.00
793,A3 Final Score,28.50,100.00
793,Attendance Quiz 1,0.00,1.00
793,Attendance Quiz 10,1.00,1.00
793,Attendance Quiz 2,1.00,1.00
793,Attendance Quiz 3,1.00,1.00
793,Attendance Quiz 4,0.00,1.00
793,Attendance Quiz 5,1.00,1.00
793,Attendance Quiz 6,1.00,1.00
793,Attendance Quiz 7,1.00,1.00
793,Attendance Quiz 8,1.00,1.00
793,Attendance Quiz 9,1.00,1.00
793,Exam 1,62.00,90.00
793,Exam 2,84.00,90.00
793,Extra Credit,4.00,8.00
793,Quiz 1,11.00,13.00
793,Quiz 10,1.00,1.00
793,Quiz 2,13.00,15.00
793,Quiz 3,10.00,15.00
793,Quiz 4,0.00,20.00
793,Quiz 5,16.00,20.00
793,Quiz 6,11.00,20.00
793,Quiz 7,1.00,1.00
793,Quiz 8,1.00,1.00
793,Quiz 9,1.00,1.00
794,A1 Final Score,89.32,100.00
794,A2 Final Score,82.23,100.00
794,A3 Final Score,93.90,100.00
794,Attendance Quiz 1,0.00,1.00
794,Attendance Quiz 10,1.00,1.00
794,Attendance Quiz 2,0.00,1.00
794,Attendance Quiz 3,1.00,1.00
794,Attendance Quiz 4,1.00,1.00
794,Attendance Quiz 5,1.00,1.00
794,Attendance Quiz 6,1.00,1.00
794,Attendance Quiz 7,1.00,1.00
794,Attendance Quiz 8,1.00,1.00
794,Attendance Quiz 9,1.00,1.00
794,Exam 1,58.00,90.00
794,Exam 2,82.00,90.00
794,Extra Credit,4.00,8.00
794,Quiz 1,10.00,13.00
794,Quiz 10,1.00,1.00
794,Quiz 2,9.00,15.00
794,Quiz 3,12.00,15.00
794,Quiz 4,17.00,20.00
794,Quiz 5,0.00,20.00
794,Quiz 6,16.00,20.00
794,Quiz 7,0.00,1.00
794,Quiz 8,1.00,1.00
794,Quiz 9,1.00,1.00
795,A1 Final Score,81.63,100.00
795,A2 Final Score,90.80,100.00
795,A3 Final Score,85.30,100.00
795,Attendance Quiz 1,1.00,1.00
795,Attendance Quiz 10,1.00,1.00
795,Attendance Quiz 2,1.00,1.00
795,Attendance Quiz 3,1.00,1.00
795,Attendance Quiz 4,1.00,1.00
795,Attendance Quiz 5,1.00,1.00
795,Attendance Quiz 6,1.00,1.00
795,Attendance Quiz 7,0.00,1.00
795,Attendance Quiz 8,1.00,1.00
